
#CMD
#END

#CMD
name			cmdcheck~
do_fun			do_cmdcheck~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			scan~
do_fun			do_scan~
position		resting~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			skedit~
do_fun			do_skedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			gredit~
do_fun			do_gredit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			raedit~
do_fun			do_raedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			skcheck~
do_fun			do_skcheck~
position		dead~
level			57
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			cledit~
do_fun			do_cledit~
position		dead~
level			57
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			home~
do_fun			do_home~
position		standing~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			bid~
do_fun			do_bid~
position		sleeping~
level			2
flags			none~
log			normal~
category		object~
#END

#CMD
name			autodamage~
do_fun			do_autodamage~
position		sleeping~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			unread~
do_fun			do_board~
position		sleeping~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			clist~
do_fun			do_clist~
position		sleeping~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			cinfo~
do_fun			do_cinfo~
position		sleeping~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			promote~
do_fun			do_promote~
position		resting~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			donate~
do_fun			do_donate~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			whowas~
do_fun			do_whowas~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			arena~
do_fun			do_arena~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			bank~
do_fun			do_bank~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			balance~
do_fun			do_balance~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			clanrecall~
do_fun			do_clanrecall~
position		standing~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			join~
do_fun			do_join~
position		sleeping~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			clanadmin~
do_fun			do_clanadmin~
position		sleeping~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			rpedit~
do_fun			do_rpedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			opedit~
do_fun			do_opedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			slist~
do_fun			do_slist~
position		dead~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			worship~
do_fun			do_worship~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			dedit~
do_fun			do_dedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			nogocial~
do_fun			do_nogocial~
position		sleeping~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			ooc~
do_fun			do_ooc~
position		dead~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			spellup~
do_fun			do_spellup~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			webpass~
do_fun			do_webpass~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			strkey~
do_fun			do_strkey~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			run~
do_fun			do_run~
position		standing~
level			0
flags			none~
log			normal~
category		movement~
#END

#CMD
name			pload~
do_fun			do_pload~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			punload~
do_fun			do_punload~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			buddy~
do_fun			do_buddy~
position		sleeping~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			btalk~
do_fun			do_btalk~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			areaset~
do_fun			do_afun~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			roster~
do_fun			do_roster~
position		sleeping~
level			0
flags			none~
log			normal~
category		clan~
#END

#CMD
name			map~
do_fun			do_map~
position		resting~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			clanlist~
do_fun			do_clist~
position		sleeping~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			claninfo~
do_fun			do_cinfo~
position		sleeping~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			timezone~
do_fun			do_timezone~
position		sleeping~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			crash~
do_fun			do_crash~
position		dead~
level			60
flags			none~
log			always~
category		hidden~
#END

#CMD
name			songedit~
do_fun			do_songedit~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			chanedit~
do_fun			do_chanedit~
position		dead~
level			55
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			mudedit~
do_fun			do_mudedit~
position		dead~
level			59
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			mxp~
do_fun			do_mxp~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			portal~
do_fun			do_portal~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			imp~
do_fun			do_imp~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			pueblo~
do_fun			do_pueblo~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			msp~
do_fun			do_msp~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			sskill~
do_fun			do_sskill~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			stance~
do_fun			do_stance~
position		standing~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			autostance~
do_fun			do_autostance~
position		sleeping~
level			0
flags			none~
log			normal~
category		combat~
#END

#CMD
name			ignore~
do_fun			do_ignore~
position		sleeping~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			grlist~
do_fun			do_grlist~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			programs~
do_fun			do_programs~
position		dead~
level			58
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			subscribe~
do_fun			do_subscribe~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			barter~
do_fun			do_barter~
position		dead~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			tax~
do_fun			do_tax~
position		dead~
level			57
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			autoprompt~
do_fun			do_autoprompt~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			gprompt~
do_fun			do_gprompt~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			bonus~
do_fun			do_bonus~
position		dead~
level			56
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			sendstats~
do_fun			do_sendstat~
position		dead~
level			60
flags			no_order noalias~
log			always~
category		immortal~
#END

#CMD
name			prime~
do_fun			do_prime~
position		sleeping~
level			51
flags			noprefix no_order noalias~
log			always~
category		settings~
#END

#CMD
name			ring~
do_fun			do_ring~
position		resting~
level			0
flags			none~
log			normal~
category		object~
#END

#CMD
name			genname~
do_fun			do_genname~
position		sleeping~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			index~
do_fun			do_index~
position		dead~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			client~
do_fun			do_client~
position		dead~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			backup~
do_fun			do_backup~
position		sleeping~
level			0
flags			noprefix no_order noalias~
log			normal~
category		miscellaneous~
#END

#CMD
name			system~
do_fun			do_system~
position		dead~
level			60
flags			noprefix no_order noalias~
log			normal~
category		immortal~
#END

#CMD
name			heel~
do_fun			do_heel~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			whisper~
do_fun			do_whisper~
position		resting~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			sooc~
do_fun			do_sooc~
position		resting~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			helpcheck~
do_fun			do_helpcheck~
position		dead~
level			54
flags			none~
log			normal~
category		immortal~
#END

#CMD
name			think~
do_fun			do_think~
position		resting~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			ditch~
do_fun			do_ditch~
position		resting~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			censor~
do_fun			do_censor~
position		sleeping~
level			0
flags			none~
log			normal~
category		communication~
#END

#CMD
name			clear~
do_fun			do_clear~
position		dead~
level			0
flags			none~
log			normal~
category		miscellaneous~
#END

#CMD
name			cls~
do_fun			do_clear~
position		dead~
level			0
flags			none~
log			normal~
category		hidden~
#END

#CMD
name			nosayverbs~
do_fun			do_nosayverbs~
position		sleeping~
level			0
flags			none~
log			normal~
category		settings~
#END

#CMD
name			mobdeaths~
do_fun			do_mobdeaths~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			mobkills~
do_fun			do_mobkills~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			areakills~
do_fun			do_areakills~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			areadeaths~
do_fun			do_areadeaths~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			version~
do_fun			do_version~
position		dead~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			sshow~
do_fun			do_sshow~
position		sleeping~
level			0
flags			none~
log			normal~
category		information~
#END

#CMD
name			appraise~
do_fun			do_appraise~
position		standing~
level			0
flags			none~
log			normal~
category		object~
#END
#!
